"";"genes";"logFC.RNA";"AveExpr.RNA";"t.RNA";"P.Value.RNA";"adj.P.Val.RNA";"B.RNA";"logFC.ATAC";"AveExpr.ATAC";"t.ATAC";"P.Value.ATAC";"adj.P.Val.ATAC";"B.ATAC"
"6160";"LAMTOR3";0,239602644062975;4,53152287901677;2,04314552764415;0,0535723884239569;0,999809857860324;-4,26292814708223;0,114756452535158;6,06705990203565;1,04996254969941;0,306940082681963;0,465433453226905;-6,27898513060941
"6161";"LAMTOR4";0,0691620103006114;5,54123055626069;0,467799997442805;0,644666605003197;0,999809857860324;-4,73996895766345;0,315459695692745;6,7450911129423;3,73625092560274;0,00140411704847519;0,0158917242974985;-1,40183294751045
"6162";"LAMTOR5";-0,000601425346592244;5,28228637553326;-0,0047271896361604;0,996272145915754;0,999809857860324;-4,76732679319727;-0,244530377417743;5,51215924850011;-2,46536020194551;0,0234097951089859;0,0969410904343305;-4,06626360563826
"6163";"LANCL1";-0,042075086461316;5,06426488565389;-0,24734003300417;0,80700762101772;0,999809857860324;-4,75166795254674;0,0199854817485567;5,76859833810123;0,177460057800897;0,861029889977885;0,915518053931079;-6,81044173896719
"6164";"LANCL2";0,0284803949271453;4,43949302674773;0,197390490389949;0,845388741633288;0,999809857860324;-4,73404492268271;-0,309942387711525;5,97404757973618;-4,07098908508393;0,000654368929337851;0,009917082315244;-0,66087003772873
"6165";"LANCL3";0,0101814205575157;1,39840760315329;0,035707489926202;0,971847284291345;0,999809857860324;-4,63998203642254;-0,0850054457840406;3,50368119759554;-0,515928000250175;0,611871380178204;0,735561494546718;-6,04283497814677
"6166";"LAP3";-0,0648455670593719;8,12765233887664;-0,101134655788797;0,920387139997765;0,999809857860324;-4,76290637967805;-0,030989205667419;6,34965968379873;-0,413452432859536;0,683915811372434;0,789829002096592;-6,74459508489823
"6167";"LAPTM4A";-0,127060864060059;6,71152800571088;-0,276935735850095;0,784492423541327;0,999809857860324;-4,76722451582949;0,237931978557587;7,30571827300559;2,22143197430435;0,0387025013533996;0,132399869292027;-4,51881331934121
"6168";"LAPTM4B";-0,427309493043029;3,94456334543091;-1,11983269644724;0,275222634107262;0,999809857860324;-4,58206890078622;-0,586910938394437;3,46571778595171;-5,0893007926442;6,56355997991435e-05;0,00257151657530979;1,85395292564719
"6169";"LAPTM5";0,150351347329986;8,09318990124086;0,485331468168197;0,632383238420408;0,999809857860324;-4,72655113818761;0,208057155266902;4,72989901230011;1,75629290330341;0,0951851853343265;0,224149143129061;-5,15306836644828
"6170";"LARP1";-0,011466990050498;8,08960803546977;-0,114590068975617;0,909840665896677;0,999809857860324;-4,76266588014364;0,0660568829829939;5,50152276298617;0,861928134554706;0,399501713243744;0,555456716796238;-6,42592838501567
"6171";"LARP1B";-0,0132239854470591;4,15663398791947;-0,09370137000784;0,926219986643327;0,999809857860324;-4,72961544978523;0,0503421937208675;5,43527145053118;0,358083786579941;0,724237854020705;0,819084957315421;-6,73293687208401
"6172";"LARP4";-0,111896345351878;4,98340801014469;-0,721152770408975;0,47863720752989;0,999809857860324;-4,68173636639705;0,289692468832889;6,34496098657358;4,08829931721871;0,000629035468385423;0,00967013413067536;-0,627136146380255
"6173";"LARP4B";0,0781831897862064;6,5071479251368;0,896320775261042;0,380074967147984;0,999809857860324;-4,65387698796229;0,304685240533569;5,54264921449818;2,36504802558463;0,0288497615478273;0,110740663999924;-4,26027748882433
"6174";"LARP6";-1,13247014382844;2,82510155881994;-0,80716911634748;0,428468406145134;0,999809857860324;-4,62509158918909;-0,617244849258788;2,75321683932396;-1,80538710967761;0,0869252931640457;0,212257147314097;-4,45563595289293
"6175";"LARP7";0,204819511008069;6,10032332668275;1,87121330493024;0,0750807807024195;0,999809857860324;-4,28334065121468;-0,152830123785781;7,09068392874396;-1,69563479604502;0,106320946803331;0,239311877270068;-5,4115201188442
"6176";"LARS";0,0697481774484929;7,03464155560226;0,518762362543313;0,609260947825934;0,999809857860324;-4,73325492388378;0,197140110183008;7,37505574190058;1,59830356865987;0,126513830206038;0,265278218714045;-5,54740376159667
"6177";"LARS2";-0,061478136874821;4,70752974631527;-0,425299120897541;0,674873859267779;0,999809857860324;-4,72493288722218;0,0147454568850192;4,49305079741577;0,14389810315214;0,887099975413388;0,932894319537674;-6,56487620176407
"6178";"LAS1L";0,0250042942314224;5,86927399356476;0,207779223452088;0,837370152130096;0,999809857860324;-4,77140424028186;0,319179809558193;5,10273311944306;1,30639838421208;0,207049545886867;0,36127954553375;-5,87265216986058
"6179";"LASP1";0,0428651832422364;9,16971327530305;0,528253952259566;0,602770220572689;0,999809857860324;-4,7128833926295;0,365058940483443;5,25962772333587;4,53300959929074;0,000228793306439063;0,00524438900954712;0,422338624088836
"6180";"LAT";0,185818525686098;6,45102303837461;0,811411867937907;0,426081354836944;0,999809857860324;-4,67527571619375;-0,410023460132771;5,36640667556464;-4,44092495667068;0,000281904911358694;0,00589179175007191;0,200490159177527
"6181";"LAT2";0,163523658389206;7,50428074681318;0,742946500297368;0,465609404898891;0,999809857860324;-4,68491177656591;0,0476882907293801;4,49239426538089;0,518199829037495;0,610315779784091;0,734222695649116;-6,42927425726024
"6182";"LATS1";0,13314677302155;5,57273224055015;0,578345358529277;0,569080797937935;0,999809857860324;-4,72168213256674;0,0809174406471973;5,33810520113195;1,05840794667944;0,303173444440716;0,46163707564061;-6,21677086861328
"6183";"LATS2";-0,190004844584791;5,5074643423349;-0,834394231713224;0,413296120817826;0,999809857860324;-4,66479923042466;-0,272477759731462;3,60571417913254;-1,61393142306137;0,123068469378854;0,261259876942052;-4,99372196842021
"6184";"LAX1";0,192818187005818;5,13561206186662;0,535339433285221;0,597946728802254;0,999809857860324;-4,72530548816684;0,195315952602069;4,81247534596513;1,28734344217404;0,21347428829631;0,368296356715451;-5,82098582175654
"6185";"LAYN";-0,34024787768628;4,859397784869;-0,426063079118019;0,67432569552391;0,999809857860324;-4,72332779589408;0,111385108666515;3,34389497518384;0,482614068403084;0,634897029005445;0,753728023739084;-6,0028215789086
"6186";"LBH";0,0301693781365664;6,69748252705798;0,161440711074961;0,873263972524721;0,999809857860324;-4,77284835961868;0,197218756668256;4,70226776563645;2,29162949681889;0,0335528276829675;0,121529859158991;-4,23448291749916
"6187";"LBHD1";-0,0272887980781213;3,23553374598561;-0,135344537956987;0,89360715208596;0,999809857860324;-4,69675148024778;0,0826266507294324;5,54789791680637;1,23843916775465;0,230674006711679;0,386614132994238;-6,04514980797719
"6188";"LBP";-1,11410303987315;-3,49075511166155;-0,83112028766881;0,415102438959578;0,999809857860324;-4,59640706855874;-0,874584515300875;0,775911806289752;-1,55464680625545;0,136570500486519;0,278843207149065;-4,38230080776005
"6189";"LBR";0,218225951473356;6,83066035885853;0,74248782129674;0,465881402233051;0,999809857860324;-4,6902148830978;0,0303777862738208;6,87279699830053;0,272255641931307;0,78836940118158;0,8653126833384;-6,77603418618852
"6190";"LBX2";-0,410757788523099;-0,309747504827159;-0,838003435122798;0,411310620738005;0,999809857860324;-4,60026655401505;0,0954752852267662;5,70067694811497;1,46320926540634;0,159797678792764;0,306944798738466;-5,77031638256454
"6191";"LBX2-AS1";-0,22423952883412;2,36264646174597;-1,27696906384955;0,215324384055437;0,999809857860324;-4,56279833715198;0,0954752852267662;5,70067694811497;1,46320926540634;0,159797678792764;0,306944798738466;-5,77031638256454
"6192";"LCA5";-0,973052098778773;-1,01108676501668;-1,04987932027217;0,305510680136071;0,999809857860324;-4,59414195779119;-0,213393650442753;4,67181977474669;-1,47661235603492;0,15620288819488;0,302785592670218;-5,57564997540243
"6193";"LCAT";-0,170502739291154;3,51478553812619;-0,925283971127395;0,365157302474451;0,999809857860324;-4,61997824232577;0,0977771636539053;5,32144346253384;1,30226175426687;0,20843125897811;0,362523807256559;-5,93855204409073
"6194";"LCK";0,222532130245296;7,59375181408232;0,74172784016224;0,466332280277627;0,999809857860324;-4,6844855780753;0,353664406812803;5,13195464821496;4,85593595769656;0,000110497723170791;0,00348475705489629;1,15616278796179
"6195";"LCLAT1";0,0409581085218318;3,48937487506203;0,293299297351977;0,772124780614684;0,999809857860324;-4,69511695225723;-0,307782066403503;3,91375010686972;-3,08178881375447;0,00615213857534258;0,0411281663191346;-2,4467997160708
"6196";"LCMT1";0,0430910711563515;4,80288208750017;0,328998482893273;0,745361647957182;0,999809857860324;-4,73941108571687;-0,103410060191985;5,2650017871063;-1,48570389024161;0,153802409331779;0,30029813910666;-5,68857208901979
"6197";"LCMT1-AS1";0,823909159433261;-1,27339006332174;1,30702989517874;0,205102730679153;0,999809857860324;-4,58836119397774;-0,115447663572009;6,17815043170135;-1,40464225984646;0,176305210598091;0,326705457591973;-5,85834052347241
"6198";"LCMT2";-0,0539569852364603;3,91848032586695;-0,388976410804382;0,701145125768591;0,999809857860324;-4,70298087565096;-0,0281310896768305;6,37497412951318;-0,280733229293804;0,781956661758852;0,860585764760289;-6,79194239034828
"6199";"LCN12";0,334545314668447;-0,117841304716024;0,908095744130647;0,373962369124423;0,999809857860324;-4,59873232678769;-0,104508670870381;5,90997482225581;-1,09517360727634;0,287163401461247;0,445758975908687;-6,22686243813815
"6200";"LCN2";-1,50939821993273;-4,52983768273897;-1,39757286979124;0,176593118567818;0,999809857860324;-4,59168260324721;0,409662655281183;6,13544125965799;4,25886000872486;0,000426437510539551;0,00763363756962039;-0,246698307300729
"6201";"LCNL1";0,121863771979986;-1,62473730935825;0,185717403889193;0,854419143590498;0,999809857860324;-4,6045110869289;0,568130499099483;5,83967467466397;5,7330931754214;1,60455442835638e-05;0,00116713189780515;3,01054171262755
"6202";"LCOR";0,0732619551720379;4,67816511071394;0,165257254033747;0,870295959505512;0,999809857860324;-4,74762564083222;0,00301014664107946;4,95286527287907;0,0311545004085942;0,975472071214412;0,985963274389444;-6,71427527609265
"6203";"LCORL";0,201128249996424;3,36143816139233;0,758482179009195;0,456452713973035;0,999809857860324;-4,64187514472127;-0,175683387494987;6,62566757608057;-2,02023675730568;0,0577211241809482;0,167068708032372;-4,9022347477395
"6204";"LCP1";0,208991429237692;11,0236031480147;0,695570631541292;0,494198540383665;0,999809857860324;-4,67459746355171;-0,0636923142133927;4,70232778855094;-0,460090985061449;0,650685509531738;0,765509169861791;-6,51746685759748
"6205";"LCP2";0,168830451508711;8,26469477551441;0,580121256905362;0,567904271922933;0,999809857860324;-4,71067824117172;0,0892506485804709;5,00934323635806;0,719186654228459;0,480800361222277;0,62792687531503;-6,44831788327023
"6206";"LDAH";-0,0484396003798429;4,18392025552346;-0,361656117249257;0,72116291136774;0,999809857860324;-4,71949820599249;-0,318713273602014;4,6786142773134;-2,69169421276608;0,0144665514695599;0,0713683205831624;-3,47002195027329
"6207";"LDB1";0,0297227748633944;7,08128278400591;0,166010762419744;0,869710208114817;0,999809857860324;-4,76853443447287;0,4123077454219;5,67677205062696;4,69539396220436;0,000158526743080483;0,00426886627928474;0,743509434960776
"6208";"LDB2";-0,313211952782651;2,71421831896202;-0,994008597929858;0,331349359484505;0,999809857860324;-4,60137179956763;-0,614839912580283;2,90563480937634;-4,55028498158696;0,000220017873735289;0,00515647647040034;0,701814592729005
"6209";"LDHA";-0,2603443718973;9,54136923237659;-0,861308699031302;0,398636449340506;0,999809857860324;-4,64989086321466;0,187489884603276;5,79323212559233;2,05856683894348;0,0535503057648043;0,159815593139321;-4,84213356685202
"6210";"LDHB";-0,0173441672792709;7,89619582103045;-0,0729580393613079;0,942518567480614;0,999809857860324;-4,76654982353534;-0,264788292238687;5,56942609115003;-3,75874242805467;0,00133396905249269;0,0154202228232796;-1,34383237008798
"6211";"LDLR";-0,0509594894286272;6,96151933530434;-0,23529373080154;0,816222492984396;0,999809857860324;-4,76506682139556;0,14416275532034;4,74964570458702;1,9162360426129;0,0705419159502219;0,188070187982552;-4,91655444346137
"6212";"LDLRAD2";-0,230333030799649;-0,376515033999711;-0,623107147563802;0,539812581747492;0,999809857860324;-4,60663793263209;0,128869518902423;2,95945815755591;0,715284335106679;0,48315272282403;0,629977702784105;-5,65807805982939
"6213";"LDLRAD3";-0,70481932854967;1,847975066719;-0,58668373419518;0,563567504946281;0,999809857860324;-4,62774016321489;-0,453782758829933;3,53336875700378;-1,85086541775902;0,0798385153382268;0,201846599529087;-4,65155621331086
"6214";"LDLRAD4";0,153157490330661;3,59616611998426;0,308111449792044;0,760982844167798;0,999809857860324;-4,70369520884219;0,322211970386346;3,56978321633407;2,94889909690413;0,00825725690445898;0,0495857510467128;-2,60891637928361
"6215";"LDLRAP1";0,0067457941472;4,92058820198544;0,042104470440206;0,966806620201848;0,999809857860324;-4,75895981340557;0,157263205885113;4,01183684808667;1,43190986457919;0,168455787623147;0,317348822413939;-5,40415984708073
"6216";"LDOC1";-0,562772200234494;3,22045791907577;-1,44766732558405;0,16223304773767;0,999809857860324;-4,51912854372291;-0,14321985057158;3,39576329182558;-0,791885813293155;0,438226844508407;0,590685454609649;-5,83911161300184
"6217";"LDOC1L";-0,252322953613751;5,24022184412093;-1,24487736764288;0,226665837540105;0,999809857860324;-4,54476206166831;-0,182082748222231;4,50631576499236;-1,52042930457072;0,144911239179537;0,28935038791982;-5,45945917820451
"6218";"LEAP2";0,759220899831728;-0,542599790688996;1,37274349794631;0,184077999496855;0,999809857860324;-4,5825539507347;0,102348029750666;6,21965767064753;1,57788940420987;0,131136251424722;0,271175443482323;-5,62035389775151
"6219";"LEF1";0,435677316168441;2,34426010571482;0,953280865455249;0,351114646019485;0,999809857860324;-4,60496866414563;-0,347358335061249;3,27510159971369;-2,1411065600044;0,0454786186931224;0,145425664911585;-4,04950062202424
"6220";"LEMD2";-0,00792028596986949;6,23354014246221;-0,0983823900184136;0,922546306496272;0,999809857860324;-4,77827494074501;-0,148459684494108;4,79528820964849;-1,64637506888677;0,116168224618049;0,252273750834077;-5,36950950795081
"6221";"LEMD3";0,123043923689655;5,48598669452151;0,547076469585211;0,58999823964912;0,999809857860324;-4,72764294028821;-0,10081383358851;5,33372599138276;-1,08286343358291;0,292454030460302;0,450891285328253;-6,18913154775567
"6222";"LENG1";0,157280233820301;3,7525131794637;1,08772968181443;0,288839426305273;0,999809857860324;-4,58927853713513;0,16931439879881;6,8704918149365;1,74636417322071;0,0969359135219613;0,226882278430604;-5,34593410075535
"6223";"LENG8";-0,0813345560297449;9,21966213649216;-0,378386236193348;0,708879234370422;0,999809857860324;-4,73124364266999;-0,204924858386197;5,95802285129225;-2,64419617509078;0,0160207851383605;0,076196021624652;-3,74051569331939
"6224";"LENG8-AS1";0,117644339777;1,75335271682027;0,27444954215811;0,786376704370181;0,999809857860324;-4,64633339103628;-0,459564757642335;6,83471966771356;-3,85488439659578;0,00107138388392137;0,0135577186819027;-1,12954800794014
"6225";"LENG9";0,150988808246821;1,09656666084798;0,271909416292591;0,788303245829854;0,999809857860324;-4,62544425148643;0,11989195587541;4,70591283546051;1,45044063267791;0,163284896378885;0,311162850186299;-5,60929135170898
"6226";"LEO1";-0,0291887617716098;5,01217523756506;-0,24423019410409;0,809383818075586;0,999809857860324;-4,74981647230496;-0,0398285764269835;5,79981782010929;-0,389810939622697;0,701022290583604;0,802917714523649;-6,74954845759072
"6227";"LEPR";-0,860038063288485;2,50360228744154;-1,1777862242058;0,251841548735347;0,999809857860324;-4,57838417446612;0,412420925130243;7,23529208875852;5,09704221524758;6,45166404470572e-05;0,00254403099407599;1,64629383555947
"6228";"LEPROT";-0,217215419904147;5,62534052338549;-1,0588655330943;0,301491982476427;0,999809857860324;-4,60452246660155;0,412420925130243;7,23529208875852;5,09704221524758;6,45166404470572e-05;0,00254403099407599;1,64629383555947
"6229";"LEPROTL1";0,0976486827550866;5,24277121551718;0,650156008851385;0,52252511191972;0,999809857860324;-4,7051018988424;-0,142163361296618;4,35229942846056;-1,3185094535135;0,203045505885073;0,356821544651353;-5,6577102464212
"6230";"LETM1";-0,0223688850145844;5,95398283167505;-0,224943406279087;0,824161882773112;0,999809857860324;-4,77065354288457;0,377222683409808;6,01951219330061;3,9080224106051;0,0009490733049611;0,0125389750515807;-1,03033496529124
"6231";"LETM2";0,0476014086823935;1,80120839359162;0,190008056786617;0,851097410613327;0,999809857860324;-4,64797857564213;-0,0946956239139789;4,95156564295164;-1,44361059794177;0,165175537572085;0,313726698080528;-5,69157368401326
"6232";"LETMD1";-0,0690668680213902;5,26460270512453;-0,393386600976008;0,697934024013312;0,999809857860324;-4,74419090663801;0,215972851700652;7,14195749913132;1,97569744858785;0,0629321099222672;0,175929456099673;-4,96094087568657
"6233";"LFNG";-0,0115458888628952;6,53023163577143;-0,0562042671125252;0,955701648165771;0,999809857860324;-4,77782293031921;0,336651312152947;6,19361101952611;3,42122046603814;0,00287163343154859;0,0252692986794885;-2,10941136446413
"6234";"LGALS1";-0,389441359605039;8,52198160418803;-0,588131914503806;0,562612793284407;0,999809857860324;-4,71143667846006;0,0111852004298338;5,14428373066977;0,143763093519778;0,887205135800436;0,932900518358912;-6,74697122080843
"6235";"LGALS17A";0,0128810870227669;1,20849697097089;0,00972701093727051;0,992329391659094;0,999809857860324;-4,63213087407105;-1,10863133694232;1,71362994255074;-1,69471060682276;0,106498910958858;0,239635298928495;-4,3462168416685
"6236";"LGALS3";-0,466366710707841;5,05362277588292;-0,698157144441391;0,492612115079114;0,999809857860324;-4,68645350791208;-0,100070276485883;3,9144096755496;-0,938927254142739;0,359581014143816;0,516771695013292;-5,93104239439898
"6237";"LGALS3BP";-0,661050977635698;7,30646099110378;-0,574815369324884;0,571423100428476;0,999809857860324;-4,72219716996335;-0,9126229506015;1,54813626386776;-1,96211219248963;0,0646031576451023;0,178748104689593;-3,96804314021451
"6238";"LGALS4";0,253456460097785;0,66477823346334;0,5322915627879;0,60001928651882;0,999809857860324;-4,62047771055485;0,288836941044246;3,20882187640666;1,27859366957718;0,216476063820464;0,371660023986006;-5,28603121406757
"6239";"LGALS8";0,0584635051675866;6,66078306990706;0,318358135103688;0,753305925195195;0,999809857860324;-4,76217276982125;-0,0474391559332847;4,48802044433045;-0,400401320089011;0,693338370551028;0,797551285977792;-6,49501693526103
"6240";"LGALS9";0,193500634029105;7,51731547099991;0,38117426453176;0,706839947159612;0,999809857860324;-4,74583207370744;0,15804387074158;3,61038923939213;0,715308051314413;0,483138406055136;0,629977702784105;-5,96904370782805
"6241";"LGALS9B";0,158930257500183;3,55819478512388;0,75002492918789;0,461423890235137;0,999809857860324;-4,65151482594752;0,0896213193102997;2,46049882338994;0,389810968479648;0,701022269600684;0,802917714523649;-5,60960974308642
"6242";"LGALS9C";0,0494219541268368;4,06484318523721;0,243173025626919;0,810192020402342;0,999809857860324;-4,72576209611263;-0,34505127590332;4,79732484961195;-2,62257458398205;0,0167796417699335;0,0784422517097504;-3,63127798720344
"6243";"LGALSL";-1,15445261735998;-0,0925093379409015;-1,34235849323207;0,19357751623011;0,999809857860324;-4,58280127068172;-0,0909820404351986;2,65939027624147;-0,325331776308669;0,748494093865145;0,83639342405905;-5,80435383898161
"6244";"LGI2";-0,0882142815996878;-3,05206890582544;-0,0638372567381306;0,949693615134293;0,999809857860324;-4,59989046483594;-1,14795420226722;0,996478644878142;-1,76248886427232;0,0941065715356995;0,22254996459298;-4,16564607217284
"6245";"LGI4";-0,124613585567308;-0,469967715420145;-0,138629989546025;0,891041554020776;0,999809857860324;-4,6103271942423;-0,121128926676652;4,13659636628115;-0,953507077486331;0,35233702435062;0,509937713961702;-6,01158960980296
"6246";"LGMN";-1,05624636999244;4,03772415560464;-0,914282658319345;0,370776884319116;0,999809857860324;-4,6246142185274;0,281683475832862;4,57574987932783;2,63261611784829;0,0164230688655691;0,0775208443991051;-3,53819611763552
"6247";"LGR4";-1,16389221249208;2,5132204765291;-0,925508706831248;0,365043102069106;0,999809857860324;-4,6053975555322;-0,448255328356363;3,61825420025054;-3,18716368339517;0,00486298593444395;0,0354445400271326;-2,16393762218539
"6248";"LGR6";-0,0789201040826848;4,91405257820673;-0,293492403226609;0,771979192882369;0,999809857860324;-4,75041132823376;0,241159860243273;4,11369368321471;2,62575331912232;0,016665979283564;0,0781052267935424;-3,41269690344653
"6249";"LGSN";-0,285876267772715;-0,615060915000246;-0,567407636547366;0,576354378617773;0,999809857860324;-4,60758637372371;0,0285915844057012;5,75127062536952;0,301697577950171;0,766168047796298;0,849332524256812;-6,77691652215266
"6250";"LHFP";-0,972208294717992;4,77536004042081;-0,961866065283019;0,346882873767082;0,999809857860324;-4,62380641888791;-0,423272931543761;1,88613739454781;-1,04034792210758;0,311268826992621;0,469827791007546;-5,09448929559755
"6251";"LHFPL1";-0,111276844820942;-1,23948714619339;-0,180955727422045;0,858108770400943;0,999809857860324;-4,60627642064466;-0,396397456978183;2,53551277702177;-1,6310769380827;0,119379926490637;0,256598128190669;-4,57361966888914
"6252";"LHFPL2";-0,707455058042269;3,89925137101907;-0,712788077432404;0,48369359445454;0,999809857860324;-4,6498200967467;-0,670431937122103;2,25477198225289;-1,59277798605483;0,127751277663901;0,266643435183302;-4,61008533063611
"6253";"LHPP";0,0360562290782576;3,19030527733114;0,178140416282565;0,860291808192104;0,999809857860324;-4,69030323294559;0,26039893032509;4,70630767104952;2,3554129977508;0,0294300252437584;0,112295321656858;-4,12420293655709
"6254";"LHX4";0,477919452718972;-0,777885778075124;0,781759315866826;0,442938087464764;0,999809857860324;-4,60132811315092;-0,00478528990372862;3,45744980021477;-0,0287137187585969;0,977393118346443;0,987232528881153;-6,18541373731825
"6255";"LHX9";-0,341037986235889;-2,9548697786313;-0,221560695032847;0,826760879521645;0,999809857860324;-4,59968416616552;-0,0807274006504963;4,12966261089117;-0,946364840670688;0,355873094363436;0,513169293293919;-6,01274538303593
"6256";"LIAS";0,201398291940203;3,2410442919745;1,15075475298723;0,262556375836688;0,999809857860324;-4,57641379924427;-0,399447397742915;4,51287515753431;-4,24404697996769;0,000441066643125055;0,00776705175084598;-0,088834904630386
"6257";"LIF";-0,656503700237446;7,59694100907884;-0,873034444459717;0,39235586581256;0,999809857860324;-4,65596135440005;0,183466108579625;5,08077292491686;2,35066310557313;0,0297200569492495;0,112907912309888;-4,22518108998561
"6258";"LIFR";-0,569658118180028;2,89270578890381;-0,455852087474736;0,653098114027078;0,999809857860324;-4,66619663185676;-0,683713769058346;1,79949709668494;-1,55676983421934;0,136066449098135;0,27807027151876;-4,53275930260789
"6259";"LIG1";0,0931616521658825;7,90885820204664;0,486096698445595;0,63184951553874;0,999809857860324;-4,72795278755365;0,0104823637949147;5,36379750632857;0,119846093594765;0,905866374650988;0,944142418650326;-6,78737439782535
"6260";"LIG3";0,138944733548537;4,91357472774481;0,769330161910897;0,450123713839789;0,999809857860324;-4,67476002152189;-0,207072917903959;5,62425528262153;-1,76884477780498;0,0930111276154591;0,221173479631943;-5,31139257581348
"6261";"LIG4";0,00523762119151439;3,82987545574013;0,0216025470478219;0,9829655869513;0,999809857860324;-4,71262174719907;-0,0978808761265233;5,03808607561422;-1,12679983206031;0,273892194754439;0,432124211035187;-6,08551354129775
"6262";"LILRA2";-0,0788944675109673;-1,23694697437324;-0,139613271221879;0,890273948953186;0,999809857860324;-4,6087291950949;0,0648602866732819;1,79550622900526;0,210878958810071;0,835232506824926;0,898456516498358;-5,4103858737463
"6263";"LILRA6";-1,82276530821898;-4,2327256259793;-1,60435646368576;0,123324105043699;0,999809857860324;-4,58815085427697;0,210858530363389;3,98818802001164;1,64637110669933;0,116169046856736;0,252273750834077;-5,11586575262628
"6264";"LILRB1";0,113857817270131;4,12769515866532;0,376492012181809;0,710266031396022;0,999809857860324;-4,72051175397939;0,608366652453051;2,15447538398006;2,20587307158183;0,0399380402907829;0,134401182616177;-3,63242443680184
"6265";"LILRB2";-2,81082416341183;-2,41011411035769;-2,55588559058951;0,0182642423518105;0,999809857860324;-4,55642092209487;0,267321063420628;2,10956947487189;0,909076667460375;0,374725571015944;0,531214893890899;-5,18805601891359
"6266";"LILRB3";-2,6975205953649;-4,14536179810458;-2,24291651867906;0,0356308774391952;0,999809857860324;-4,58020587532968;0,203334120317731;6,00310981365407;1,64834517950494;0,115759995993015;0,251831583875546;-5,51574473833249
"6267";"LILRB5";-2,71433405080736;-4,31066843369768;-2,27477150415323;0,0333397006493882;0,999809857860324;-4,57972585653365;0,782262544693919;2,59344819892975;2,34954048069589;0,029788991829844;0,113037797530366;-3,48367805744037
"6268";"LIM2";0,317587007868776;4,21222793694727;1,20686372002686;0,240684138563112;0,999809857860324;-4,55860497897186;0,111157834541055;5,58707375253917;1,19665240114274;0,246197305499543;0,403586652203856;-6,0935469507287
"6269";"LIMA1";-0,579170690022857;6,60299641765597;-0,757326537004924;0,457130092769187;0,999809857860324;-4,68858412571493;0,140775138959903;5,04502019867837;1,71885087177107;0,10193328626528;0,233746000241018;-5,30293869022341
"6270";"LIMCH1";-0,589759129899281;1,68415241761956;-0,547224031239702;0,58989864147959;0,999809857860324;-4,63106776231465;-0,695233270245873;0,741890738113898;-1,44234488727612;0,165527850546075;0,314097329285861;-4,50124326283263
"6271";"LIMD1";-0,132728235112064;5,86510279202504;-1,1394360807365;0,267141810127123;0,999809857860324;-4,58000061374958;0,0876144832326347;4,95107724779726;1,20065636576087;0,244676386911925;0,402169069701791;-5,99008446984923
"6272";"LIMD1-AS1";0,269044220211177;-0,421485750031105;0,570970753508973;0,57397975064451;0,999809857860324;-4,607561597879;0,0830249792421895;5,54001333850029;1,06798214964785;0,298943652875188;0,457345344248903;-6,23467959623985
"6273";"LIMD2";0,163835996685231;8,33843819058637;0,735082962300097;0,470285562492467;0,999809857860324;-4,68171364630617;-0,0670814413574288;5,5613262461372;-0,435451335389826;0,668153603043022;0,777084622136764;-6,71128029600546
"6274";"LIME1";0,137565888796178;3,80865924318749;0,714348951450819;0,482747707917531;0,999809857860324;-4,66134710341617;0,170229104013785;4,63573417968993;1,97786119468887;0,0626695509442578;0,175692686390908;-4,80537447830279
"6275";"LIMK1";-0,00695389403322455;7,04956293144956;-0,0677511394036181;0,946614108362077;0,999809857860324;-4,77362910729298;0,182661430889911;5,19841200355601;2,70216638368559;0,0141437295197634;0,0702675436264686;-3,56193713281964
"6276";"LIMK2";-0,00862972760113401;5,56863010209511;-0,0557250453805287;0,956078944132254;0,999809857860324;-4,77537215491647;0,18406267409099;4,81893827306125;2,15929579962373;0,0438557436501843;0,14222711616224;-4,50992779675065
"6277";"LIMS1";-0,0119760041388748;5,21663659534973;-0,0618886438592877;0,951227118937888;0,999809857860324;-4,76214155616587;0,0944948878654017;4,21595277081536;1,08586916605508;0,291155749874226;0,449550571966283;-5,87524632506249
"6278";"LIMS2";-0,425289857736353;2,08195561247675;-0,294210334686569;0,771438000457581;0,999809857860324;-4,64091311878047;-0,694937510803854;2,27599823534641;-2,16125171895669;0,0436844137235619;0,141939267483681;-3,78487833495564
"6279";"LIN37";0,0183764479966086;3,74541819576926;0,150275561439682;0,881957600716431;0,999809857860324;-4,70954783497067;0,22838140322474;7,22034328182233;2,58016913849368;0,0183679007019363;0,0826970119885845;-3,83836683858932
"6280";"LIN52";-0,102275647966122;4,25632237828909;-0,5358642135623;0,597590229050314;0,999809857860324;-4,70065262083974;0,328469559832888;6,8788244496309;2,99070547867479;0,00752932649005122;0,0468820298278498;-3,01563471490652
"6281";"LIN54";0,19350301261466;5,16685044448376;1,00840400890673;0,324551005385743;0,999809857860324;-4,61824503021218;0,0960800802970043;5,75444925096382;1,07281690372275;0,296823947428055;0,455238773529161;-6,2460208707383
"6282";"LIN7A";-1,37841150716147;-0,506295717212196;-1,16320508435382;0,257580032343494;0,999809857860324;-4,59031238201888;0,0150951017214103;1,65593768883919;0,0343113596479018;0,972987656239638;0,984581469801504;-5,51026877564378
