"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"HLX";"HLX";-0,8816949;3,065045;-3,225727;0,004460463;0,02161538;-2,108774
"TMEM53";"TMEM53";0,2071112;5,836406;3,225561;0,004462122;0,02161971;-2,669903
"DLGAP5";"DLGAP5";0,2067179;6,370846;3,22512;0,004466534;0,02163365;-2,667846
"LOC105370508";"LOC105370508";0,2067179;6,370846;3,22512;0,004466534;0,02163365;-2,667846
"CCDC59";"CCDC59";0,2634759;6,736126;3,224884;0,004468905;0,0216377;-2,656115
"METTL25";"METTL25";0,2634759;6,736126;3,224884;0,004468905;0,0216377;-2,656115
"LOC100506047";"LOC100506047";0,2268911;4,944299;3,224699;0,004470757;0,02164295;-2,565188
"HSPB2-C11orf52";"HSPB2-C11orf52";0,2184743;5,442865;3,223762;0,004480165;0,02168104;-2,648589
"C11orf52";"C11orf52";0,2184743;5,442865;3,223762;0,004480165;0,02168104;-2,648589
"VPS16";"VPS16";0,2431256;6,046133;3,223632;0,004481465;0,02168362;-2,67647
"MFN2";"MFN2";0,2474831;7,045755;3,223263;0,004485173;0,02169749;-2,64544
"DEFB124";"DEFB124";-0,7120361;2,002459;-3,223194;0,004485871;0,02169749;-1,919215
"YAP1";"YAP1";-1,231081;1,949813;-3,222455;0,004493309;0,02172973;-1,923585
"LOC105378963";"LOC105378963";-1,464726;0,8594582;-3,222164;0,004496244;0,02173767;-2,020212
"LOC105376369";"LOC105376369";-2,079439;0,7778579;-3,222079;0,004497099;0,02173767;-2,016815
"ALYREF";"ALYREF";-0,2633082;5,216737;-3,222063;0,004497263;0,02173767;-2,640549
"CIT";"CIT";-0,4267688;3,328185;-3,221474;0,004503207;0,02176267;-2,165508
"KLHL20";"KLHL20";0,3387549;6,72829;3,221087;0,004507111;0,0217778;-2,6645
"ACP1";"ACP1";-0,246012;5,089552;-3,220645;0,00451158;0,02179566;-2,62945
"GLRX5";"GLRX5";0,2561402;7,460525;3,220019;0,004517919;0,02182255;-2,632389
"CLASRP";"CLASRP";0,2282686;5,395521;3,219926;0,004518865;0,02182338;-2,650578
"CCT8";"CCT8";0,3475805;6,571145;3,219631;0,00452185;0,02183405;-2,674307
"LOC105374640";"LOC105374640";-0,3650551;3,65577;-3,219418;0,004524006;0,02184072;-2,262574
"ZDHHC18";"ZDHHC18";0,1851757;5,74377;3,219091;0,004527328;0,02185302;-2,680961
"SPRYD3";"SPRYD3";0,2056834;5,949642;3,218753;0,00453076;0,02186584;-2,687121
"GDPD1";"GDPD1";0,3255276;5,832493;3,21857;0,004532618;0,02187107;-2,683036
"RNA5SP364";"RNA5SP364";-1,740123;0,8290381;-3,218131;0,004537088;0,02188514;-2,034708
"LOC105369883";"LOC105369883";-1,740123;0,8290381;-3,218131;0,004537088;0,02188514;-2,034708
"PLCB2";"PLCB2";-0,3227851;4,228747;-3,217388;0,004544643;0,02191784;-2,437603
"MXD1";"MXD1";0,2380709;6,014732;3,217224;0,00454632;0,02192113;-2,690652
"TRA-TGC1-1";"TRA-TGC1-1";-1,334004;1,306839;-3,216949;0,004549121;0,02192113;-1,953834
"TRF-GAA1-5";"TRF-GAA1-5";-1,334004;1,306839;-3,216949;0,004549121;0,02192113;-1,953834
"RABEP2";"RABEP2";0,2690416;6,658057;3,216902;0,004549606;0,02192113;-2,676672
"TBX2";"TBX2";-0,4226091;3,941011;-3,216897;0,004549652;0,02192113;-2,367243
"LOC105371823";"LOC105371823";-0,3717389;5,261305;-3,216788;0,004550768;0,02192113;-2,660097
