"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"COA4";"COA4";0,207976124563887;6,91876721522771;1,10328681895522;0,282182613850633;0,543308248062675;-5,57687135071269
"AP1G2-AS1";"AP1G2-AS1";-0,26657868622486;4,90058986803998;-1,10312749331252;0,282250234610633;0,543308248062675;-5,44522842958451
"CLIP1";"CLIP1";0,207493161834329;6,30017813437844;1,10303149056566;0,282290985641784;0,543308248062675;-5,57612082273767
"VTI1B";"VTI1B";0,147711062207172;7,47293774589205;1,10300756090379;0,282301143916555;0,543308248062675;-5,56238813913186
"SLC43A1";"SLC43A1";-0,328659722881472;4,56751351293772;-1,10286181997959;0,282363017484567;0,543308248062675;-5,33169672244082
"NTM";"NTM";1,02844814637964;3,15214763650066;1,10281846796036;0,282381424264652;0,543308248062675;-4,92611239481418
"IFITM10";"IFITM10";-0,375811704369002;3,63590156617269;-1,10202540145488;0,282718305216999;0,543806670908749;-4,95860808735758
"CMPK1";"CMPK1";0,135640876096146;6,56627875442642;1,10179047889924;0,282818152269906;0,543806670908749;-5,58147605422498
"PAN2";"PAN2";-0,308824900989545;5,63545119887044;-1,10171799428277;0,28284896493273;0,543806670908749;-5,52280905834702
"GALNT1";"GALNT1";0,419195481151648;6,700155794659;1,10153794396882;0,282925513507808;0,543820226774404;-5,58011127766941
"STT3A";"STT3A";0,163659421739961;6,435153059177;1,10095248158674;0,2831745274055;0,544165195714155;-5,5823497720572
"FLII";"FLII";0,10653418993208;7,67246953567418;1,10067591293598;0,28329221527491;0,544257693230094;-5,55649877447741
"APAF1";"APAF1";-0,257873953643039;4,2491858159035;-1,10013064377609;0,283524346872542;0,544569959321955;-5,21715658895177
"BLM";"BLM";-0,229084083194996;4,78831896460101;-1,09993816936573;0,283606319891821;0,544593730835215;-5,42975026438687
"PHF12";"PHF12";-0,20468891059523;5,46517180844307;-1,09966423455359;0,283723015771924;0,54468415073977;-5,51229102618459
"ZNF101";"ZNF101";-0,305996073144303;5,12872841236861;-1,09914961725503;0,283942336268599;0,544955838565717;-5,46555488947498
"PDE6D";"PDE6D";-0,115530735241548;5,54271686447115;-1,09900539709608;0,284003822322172;0,544955838565717;-5,5133787198818
"NSD2";"NSD2";-0,178789953496977;6,14569821888982;-1,09761029756974;0,284599100177669;0,545875806328863;-5,56819711416534
"TRIP11";"TRIP11";0,175936431671268;3,98226412157357;1,09755483418744;0,284622784641759;0,545875806328863;-5,16868269842784
"WASF2";"WASF2";0,111589209043277;7,15331616772378;1,09716653316436;0,284788640396039;0,5460183220092;-5,57806307116877
