"";"genes";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"TUBB2A";"TUBB2A";0,242309605703714;4,80847884335664;3,08146957594708;0,00615650896515854;0,999913468661439;-3,11018417597635
"LOC105374889";"LOC105374889";0,242309605703714;4,80847884335664;3,08146957594708;0,00615650896515854;0,999913468661439;-3,11018417597635
"LINC01535";"LINC01535";-0,317560653809198;5,12355461409382;-3,079451741528;0,00618420314200831;0,999913468661439;-3,01466943124913
"CHCHD2";"CHCHD2";-0,255888647114134;5,90584168457441;-3,07155111545701;0,00629380607978048;0,999913468661439;-2,90763317792527
"ZNF273";"ZNF273";-0,294636758400333;4,66388679443734;-3,06153759596608;0,00643543377906767;0,999913468661439;-3,1815640402912
"LOC101927181";"LOC101927181";0,342731751030366;4,42284022250066;3,05854559556941;0,00647834860203325;0,999913468661439;-3,29910072576143
"LOC105374652";"LOC105374652";-0,26345710809954;6,53824286736528;-3,04384317427751;0,00669329576168488;0,999913468661439;-2,9485276769448
"PRO2852";"PRO2852";-0,216615075758644;5,18429238284842;-3,02346383384393;0,0070027112229206;0,999913468661439;-3,04207632101981
"DDX11L8";"DDX11L8";0,59136942168268;4,19627187251666;3,02241232577118;0,00701904663233099;0,999913468661439;-3,36588574329006
"DCUN1D1";"DCUN1D1";-0,295839989422559;5,11335216843697;-3,01492430236027;0,007136447017883;0,999913468661439;-3,05814629425549
"RNA5SP445";"RNA5SP445";-0,291095166562609;4,86698990007825;-3,0130935339064;0,00716543868351712;0,999913468661439;-3,09701134390314
"OSER1-AS1";"OSER1-AS1";-0,219225773303817;4,97295781560799;-3,00858553131725;0,00723731355602347;0,999913468661439;-3,09684136652643
"LOC105372628";"LOC105372628";-0,219225773303817;4,97295781560799;-3,00858553131725;0,00723731355602347;0,999913468661439;-3,09684136652643
"LOC105378726";"LOC105378726";-0,466728413189669;3,57557531027499;-3,00588938254067;0,00728063363767993;0,999913468661439;-3,70282058768092
"RB1CC1";"RB1CC1";-0,262038012376598;5,41602994832823;-3,00564290420341;0,0072846064036082;0,999913468661439;-3,03052528804602
"LOC105375835";"LOC105375835";-0,262038012376598;5,41602994832823;-3,00564290420341;0,0072846064036082;0,999913468661439;-3,03052528804602
"GPR1-AS";"GPR1-AS";0,570740265539484;2,77240957571162;2,99335147839903;0,00748540481313437;0,999913468661439;-4,17604239746846
"IL37";"IL37";-0,402772273661167;4,45546024224371;-2,98240796312371;0,00766868203540046;0,999913468661439;-3,22875639239687
"LOC105379183";"LOC105379183";-0,212360011983423;6,66211316532728;-2,97563908979077;0,00778420869034728;0,999913468661439;-3,02097604502524
"SUMO1";"SUMO1";-0,266017196930858;4,67458567800758;-2,97416193264229;0,00780964258756362;0,999913468661439;-3,28033888392234
"PRRT4";"PRRT4";0,208794760253912;4,49985663993215;2,96749480507905;0,00792544110134017;0,999913468661439;-3,30090253651999
"KLHL20";"KLHL20";-0,353486585946746;6,72829020160759;-2,95983730460323;0,00806048873156767;0,999913468661439;-3,04937434892597
"NAE1";"NAE1";0,208733598503617;5,61135577793932;2,95093408423356;0,00822030154975592;0,999913468661439;-3,03851920912954
"RPUSD4";"RPUSD4";-0,251251613719882;6,16675935898476;-2,95072134236132;0,00822415745276694;0,999913468661439;-3,02970222764669
"LINC00612";"LINC00612";-0,467711090067123;3,90766582740513;-2,94962958993327;0,00824397273737489;0,999913468661439;-3,67031371254387
"A2M-AS1";"A2M-AS1";-0,467711090067123;3,90766582740513;-2,94962958993327;0,00824397273737489;0,999913468661439;-3,67031371254387
"A2M";"A2M";-0,467711090067123;3,90766582740513;-2,94962958993327;0,00824397273737489;0,999913468661439;-3,67031371254387
"SLC38A9";"SLC38A9";-0,203355929682391;5,35414201532301;-2,94932476554272;0,00824951352135082;0,999913468661439;-3,0701567225379
